,TRADE_VOLUME,TRADE_VALUE,TRADE_COUNT,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE
479,19557,1185165.87,35,61.0,61.0,60.35,60.6
480,40785,2463712.08,44,60.9,60.95,60.0,60.41
481,7734,464854.2,10,60.5,60.5,60.0,60.11
482,264905,16815177.57,165,60.8,65.49,60.5,63.48
483,51114,3330105.52,97,62.6,67.5,62.51,65.15
484,87103,5755274.43,123,67.49,67.49,65.99,66.07
485,15980,1064398.69,29,65.25,67.01,65.25,66.61
486,125037,8545792.48,55,67.0,68.9,67.0,68.35
487,71749,5033611.54,119,68.0,72.8,68.0,70.16
488,72767,5227658.79,704,72.99,74.0,70.53,71.84
489,165906,11622024.23,152,72.9,72.94,69.21,70.05
490,67392,4807555.2,114,68.32,72.48,68.32,71.34
491,190517,14133143.64,326,71.02,75.01,70.11,74.18
492,152400,11523312.29,505,71.0,77.0,71.0,75.61
493,155348,11342103.08,206,74.01,74.01,72.5,73.01
494,158061,11052279.28,210,73.0,73.0,69.05,69.92
495,384422,26887356.07,182,68.61,72.0,68.61,69.94
496,457468,6830343.76,412,13.61,15.38,13.61,14.93
497,165065,2371912.21,142,14.94,14.94,14.02,14.37
498,392175,5472955.89,315,14.12,14.25,13.7,13.96
499,178919,2443905.62,88,13.57,13.88,13.57,13.66
500,387574,5299039.79,176,13.6,13.9,13.5,13.67
501,232060,3149054.91,138,13.85,13.98,13.5,13.57
502,184802,2546776.46,142,13.53,13.86,13.53,13.78
503,694987,9590749.87,242,13.7,13.9,13.55,13.8
504,199532,2725030.79,69,13.7,13.7,13.5,13.66
505,306985,4040831.19,221,13.53,13.53,13.01,13.16
506,259781,3376389.65,101,13.19,13.25,12.85,13.0
507,77259,970235.96,123,12.9,12.9,12.32,12.56
508,881364,11229091.81,214,12.69,13.0,12.25,12.74
509,2661095,34629684.66,374,12.81,13.3,12.81,13.01
510,131864,1694575.52,112,13.01,13.02,12.56,12.85
511,759546,9499461.72,178,12.85,12.85,12.32,12.51
512,750910,9574420.63,138,12.75,12.89,12.6,12.75
513,360738,4540760.48,201,12.8,12.95,12.4,12.59
514,29601,374663.68,45,12.8,12.8,12.55,12.66
515,118955,1513607.23,91,12.79,12.81,12.6,12.72
516,142647,1790432.89,96,12.75,12.75,12.4,12.55
517,187551,2347079.93,120,12.79,12.79,12.2,12.51
518,564450,6755574.39,284,12.3,12.3,11.71,11.97
519,62991,742931.32,97,11.9,12.34,11.65,11.79
520,87971,1050430.5,140,11.91,12.0,11.81,11.94
521,188810,2238991.63,133,12.23,12.24,11.58,11.86
522,691267,7915554.33,356,11.79,11.8,11.28,11.45
523,323701,3741966.16,46,11.74,11.86,11.54,11.56
524,311919,3619020.7,50,11.65,11.71,11.6,11.6
525,227574,2773245.77,231,11.6,12.6,11.6,12.19
526,290881,3602049.54,168,12.7,12.7,12.0,12.38
527,160706,1935869.53,108,12.11,12.11,11.92,12.05
528,177678,2125675.21,90,12.02,12.11,11.8,11.96
529,13774,165368.03,28,11.98,12.14,11.95,12.01
530,111728,1334284.65,34,11.95,12.03,11.85,11.94
531,253240,3069842.47,65,12.0,12.3,12.0,12.12
532,575651,6902561.58,94,12.0,12.0,11.84,11.99
533,523412,6298804.88,114,12.16,12.17,11.81,12.03
534,35815,420507.92,31,11.85,11.98,11.6,11.74
535,502446,5720813.9,266,11.74,11.9,11.17,11.39
536,1568778,17747470.14,326,11.6,11.62,11.17,11.31
537,487072,5345249.93,240,11.28,11.3,10.84,10.97
538,1240828,13544184.08,335,10.75,11.02,10.15,10.92
539,167078,1760123.19,130,10.9,10.9,10.41,10.53
540,304178,3253812.79,246,10.78,10.81,10.46,10.7
541,145217,1553631.14,81,10.7,10.86,10.64,10.7
542,117282,1264943.27,101,10.75,10.84,10.54,10.79
543,173256,1832112.97,91,10.85,10.9,10.35,10.57
544,291500,3038837.16,57,10.57,10.57,9.98,10.42
545,273415,2771344.24,161,9.91,10.37,9.61,10.14
546,869520,8940493.36,167,10.37,10.4,10.07,10.28
547,937201,9820715.4,264,10.02,10.66,10.02,10.48
548,318112,3314670.79,136,10.44,10.59,10.4,10.42
549,903124,9394054.2,91,10.5,10.69,10.4,10.4
550,565985,5885106.28,166,10.4,10.64,10.11,10.4
551,87527,911930.9,62,10.15,10.5,10.15,10.42
552,877819,9142186.89,35,10.55,10.58,10.14,10.41
553,2144579,21789558.4,63,10.3,10.4,10.15,10.16
554,396405,4042908.12,33,10.2,10.4,10.11,10.2
555,28300,293459.64,29,10.2,10.49,10.2,10.37
556,2303145,24511688.63,136,10.4,10.7,10.4,10.64
557,60104,637106.12,32,10.6,10.64,10.6,10.6
558,131333,1340623.98,69,10.35,10.35,10.08,10.21
559,690086,6901275.89,255,10.1,10.1,9.94,10.0
560,836100,8785909.39,66,10.06,10.6,10.05,10.51
561,861181,9107191.65,311,10.65,10.7,10.31,10.58
562,1174042,12327460.0,108,10.69,10.69,10.5,10.5
563,75082,782938.01,46,10.3,10.5,10.26,10.43
564,39190,412363.2,35,10.6,10.6,10.3,10.52
565,1872,19562.4,1,10.45,10.45,10.45,10.52
566,12633,131797.23,30,10.62,10.75,10.22,10.43
567,58590,603261.05,82,10.36,10.38,10.23,10.3
568,798180,7998685.3,93,10.15,10.2,9.92,10.02
569,19380,192688.53,33,10.03,10.03,9.71,9.94
570,41549,391834.83,41,9.71,9.71,9.04,9.43
571,451044,4058720.97,156,9.25,9.25,8.8,9.0
572,16074,145258.45,20,9.1,9.1,9.0,9.04
573,62245,615882.06,34,9.33,9.94,9.33,9.89
574,398839,4120383.9,142,10.4,10.4,10.2,10.33
575,1874911,19626245.29,124,10.34,10.95,10.15,10.47
576,115990,1274434.74,57,10.95,11.2,10.67,10.99
577,80531,896541.49,85,10.97,11.44,10.97,11.13
578,22755,247695.03,28,10.86,11.0,10.65,10.89
579,42315,457903.26,44,10.66,10.93,10.45,10.82
580,20039,218252.21,16,10.88,10.9,10.88,10.89
581,406978,4472691.62,202,10.87,11.25,10.87,10.99
582,89845,972031.4,44,10.9,11.0,10.6,10.82
583,355924,3848354.19,65,10.75,11.0,10.72,10.81
584,516260,5678118.83,110,10.85,11.1,10.77,11.0
585,413508,4550169.67,50,11.17,11.2,10.8,11.0
586,15703,170712.55,12,10.9,10.9,10.82,10.87
587,67942,734491.19,40,10.85,10.87,10.56,10.81
588,89886,956703.8,50,10.63,10.8,10.55,10.64
589,19710,208030.75,7,10.43,10.66,10.43,10.55
590,292245,3083504.75,80,10.6,10.6,10.55,10.55
591,45049,492616.07,24,10.55,10.99,10.55,10.94
592,1674,18170.23,4,11.0,11.0,10.67,10.94
593,102850,1096679.4,28,10.7,10.8,10.6,10.66
594,333,3629.7,1,10.9,10.9,10.9,10.66
595,9939,106030.76,10,10.65,10.7,10.65,10.67
596,23520,257983.47,32,10.9,11.09,10.9,10.97
597,42825,450801.82,41,11.0,11.0,10.46,10.53
598,277770,2918955.97,49,10.5,10.84,10.5,10.51
599,481864,5075256.6,42,10.5,10.56,10.5,10.53
600,610224,6427551.15,112,10.55,10.57,10.5,10.53
601,168675,1770668.05,40,10.5,10.52,10.23,10.5
602,21164,221590.9,17,10.22,10.5,10.22,10.47
603,20217,210288.35,18,10.8,10.87,10.26,10.4
604,689610,7068768.48,36,10.5,10.5,10.01,10.25
605,131638,1321159.75,32,10.26,10.26,9.9,10.04
606,52536,511193.93,24,9.99,10.0,9.11,9.73
607,56145,538531.31,27,9.8,9.8,9.25,9.59
608,924952,8814234.99,47,9.4,9.6,9.3,9.53
609,590412,5643537.3,85,9.41,10.01,9.41,9.56
610,6645,64201.8,6,9.65,9.68,9.65,9.66
611,107168,1018308.05,25,9.52,9.52,9.5,9.5
612,4901,49002.2,2,9.95,10.0,9.95,10.0
613,128588,1389508.95,12,10.45,11.0,10.45,10.81
614,119745,1293363.1,16,10.5,10.82,10.5,10.8
615,503021,5433464.01,51,10.8,10.81,10.4,10.8
616,149670,1615197.14,24,10.52,10.8,10.5,10.79
617,14419,150418.63,19,10.41,10.46,10.4,10.43
618,6930,71499.25,8,10.4,10.45,10.22,10.32
619,27848,287679.4,7,10.25,10.69,10.25,10.33
620,16026,168365.5,5,10.7,10.7,10.35,10.51
621,369869,3918647.3,54,10.26,10.7,10.26,10.59
622,118550,1243886.2,66,10.39,10.5,10.36,10.49
623,262789,2764975.74,55,10.35,10.8,10.35,10.52
624,53910,571567.0,26,10.47,10.75,10.47,10.6
625,438620,4702778.82,116,10.6,10.77,10.6,10.72
626,16423,173335.9,14,10.55,10.6,10.5,10.55
627,452368,4797753.1,20,10.6,10.72,10.6,10.61
628,24530,264189.9,26,10.7,10.99,10.7,10.77
629,39989,429580.91,40,10.6,10.85,10.52,10.74
630,957791,10240494.32,304,10.75,10.75,10.62,10.69
631,6000,63005.0,3,10.51,10.51,10.5,10.5
632,1259096,12904518.5,75,10.05,10.3,10.05,10.25
633,321505,3214348.43,66,10.2,10.2,9.5,10.0
634,262776,2562868.2,60,9.7,9.86,9.55,9.75
635,606486,5763024.55,52,9.65,9.7,9.25,9.5
636,63099,561324.4,22,9.14,9.14,8.75,8.9
637,173742,1532237.0,33,8.91,8.92,8.49,8.82
638,28519,256576.31,50,8.9,9.01,8.9,9.0
639,71602,646969.0,41,9.0,9.06,9.0,9.04
640,270815,2533879.5,83,9.02,9.5,9.02,9.36
641,100,903.0,1,9.03,9.03,9.03,9.36
642,9752,94707.04,11,9.05,10.2,9.05,9.71
643,214496,2144899.8,52,9.95,10.0,9.95,10.0
644,41756,416531.95,24,9.99,10.0,9.52,9.98
645,12854,127459.6,9,10.0,10.0,9.8,9.92
646,4485,44530.35,10,9.92,9.97,9.9,9.93
647,3600,35306.2,6,9.95,9.97,9.6,9.81
648,366646,3566979.67,147,9.8,9.81,9.55,9.73
649,9015,87614.0,6,9.6,9.8,9.58,9.72
650,32646,319598.18,18,9.72,9.9,9.72,9.79
651,3606,35266.81,3,9.61,9.8,9.61,9.78
652,289950,2853021.5,19,9.8,9.91,9.8,9.84
653,2500555,23756649.74,17,9.64,9.64,9.5,9.5
654,520385,5046257.75,71,9.52,10.0,9.51,9.7
655,2519023,25031428.4,94,9.72,10.25,9.72,9.94
656,22200,224221.0,9,9.93,10.12,9.93,10.1
657,509812,5099345.0,36,10.0,10.28,10.0,10.0
658,39475,396947.07,20,10.0,10.25,10.0,10.06
659,4108,41998.09,7,10.11,10.49,10.11,10.22
660,96800,982530.0,29,10.16,10.16,10.15,10.15
661,88144,897236.65,64,10.16,10.29,10.11,10.18
662,10000,100225.0,5,10.03,10.03,10.01,10.02
663,28000,279600.5,12,9.9,10.0,9.9,9.99
664,147289,1472919.7,27,10.0,10.01,9.99,10.0
665,16480,174764.5,9,10.35,10.65,10.35,10.6
666,75715,796425.32,62,10.1,11.0,10.1,10.52
667,37230,405896.06,18,10.8,11.0,10.57,10.9
668,466752,4953352.8,81,11.0,11.0,10.6,10.61
669,213900,2321149.16,33,10.75,11.0,10.6,10.85
670,212708,2302814.62,24,10.85,11.0,10.6,10.83
671,3856,42152.98,8,10.6,10.99,10.6,10.93
672,74658,808547.46,3,10.94,10.94,10.83,10.83
673,53721,569507.18,14,10.61,10.94,10.6,10.6
674,234480,2478111.36,12,10.98,10.98,10.55,10.57
675,638387,6767308.8,43,10.6,10.7,10.6,10.6
676,300,3204.0,2,10.68,10.68,10.68,10.6
677,40250,418662.9,14,10.41,10.41,10.4,10.4
678,69864,766018.5,35,10.6,11.0,10.5,10.96
679,420901,4625266.5,132,10.99,11.1,10.57,10.99
680,142097,1559765.31,30,10.62,11.0,10.62,10.98
681,946,9961.46,5,10.6,10.6,10.51,10.98
682,800515,8645979.45,44,10.75,10.99,10.75,10.8
683,422308,4560926.4,27,10.8,10.8,10.8,10.8
684,116546,1258671.78,25,10.65,10.94,10.65,10.8
685,36757,401275.76,13,10.85,10.99,10.85,10.92
686,21005,222798.8,22,10.86,10.86,10.57,10.61
687,10003,104234.82,6,10.3,10.69,10.3,10.42
688,63162,648532.68,25,10.07,10.32,10.07,10.27
689,99917,1008543.0,40,10.33,10.4,10.0,10.09
690,258517,2609382.16,39,10.25,10.27,10.0,10.09
691,114666,1138780.01,47,10.01,10.01,9.26,9.93
692,131116,1272516.56,30,9.7,9.8,9.59,9.71
693,145561,1353563.04,36,9.51,9.51,8.75,9.3
694,453072,4232914.5,27,9.0,9.5,9.0,9.34
695,176040,1637327.75,97,9.5,9.5,9.18,9.3
696,48807,451727.85,13,9.3,9.3,9.09,9.26
697,147860,1336245.0,71,9.16,9.16,8.9,9.04
698,35330,303145.86,17,9.0,9.0,8.46,8.58
699,997177,8511772.56,142,8.58,9.0,8.4,8.54
700,593937,5150583.6,71,8.67,8.99,8.6,8.67
701,806848,7019591.6,54,8.84,8.84,8.7,8.7
702,107663,898392.68,53,8.5,8.68,8.25,8.34
703,289616,2427286.08,73,8.3,8.5,8.3,8.38
704,1316121,11353287.8,116,8.5,8.9,8.5,8.63
705,1646406,14321815.3,47,8.88,8.88,8.47,8.7
706,39711,345813.77,21,8.73,8.74,8.52,8.71
707,40120,347248.85,25,8.65,8.7,8.45,8.66
708,10769,91479.48,22,8.61,8.64,8.3,8.49
709,7578,65223.36,11,8.65,8.66,8.41,8.61
710,19935,168131.95,18,8.5,8.5,8.3,8.43
711,11321,91274.05,14,8.2,8.2,8.0,8.06
712,31175,251772.8,23,8.43,8.44,7.82,8.08
713,22182,178200.5,19,8.0,8.2,8.0,8.03
714,109916,879403.65,34,8.02,8.1,8.0,8.0
715,361716,2856733.5,96,8.0,8.05,7.8,7.9
716,171161,1351548.8,21,7.9,7.9,7.75,7.9
717,84878,671190.28,44,7.8,7.95,7.8,7.91
718,799792,6359227.22,346,7.9,8.02,7.8,7.95
719,159888,1267943.93,31,7.96,7.96,7.78,7.93
720,21344,165109.06,29,7.72,7.81,7.66,7.74
721,145874,1118439.48,62,7.71,7.75,7.58,7.67
722,16651,130619.38,18,7.85,7.85,7.72,7.84
723,1180857,9240140.72,241,7.85,7.9,7.7,7.82
724,673813,5323079.88,151,7.75,7.99,7.75,7.9
725,574733,4728975.89,300,7.96,8.44,7.85,8.23
726,437602,3517273.16,246,8.11,8.2,8.0,8.04
727,625234,5029629.75,311,7.99,8.18,7.9,8.04
728,43730,345430.34,56,7.93,8.0,7.81,7.9
729,138990,1070409.04,138,7.75,7.87,7.62,7.7
730,402878,2945295.48,244,7.87,7.87,7.05,7.31
731,45029,320414.0,87,7.15,7.26,7.05,7.12
732,138655,925539.52,108,7.31,7.31,6.41,6.68
733,54097,336307.33,42,6.3,6.67,6.16,6.22
734,200965,1217280.37,112,6.18,6.49,5.64,6.06
735,340504,2093261.65,180,6.15,6.42,6.0,6.15
736,569786,3589312.96,122,6.31,6.39,6.15,6.3
737,67262,401797.02,63,6.18,6.18,5.8,5.97
738,337858,1978202.04,139,5.62,6.08,5.6,5.86
739,173637,1099487.93,135,6.24,6.44,6.2,6.33
740,1951246,12887530.09,585,6.45,6.83,6.3,6.6
741,209892,1425457.9,116,6.83,6.9,6.7,6.79
742,116200,779382.63,117,6.68,6.8,6.6,6.71
743,84138,564266.39,61,6.73,6.75,6.63,6.71
744,234218,1565912.94,51,6.7,6.72,6.45,6.69
745,184230,1234257.71,44,6.7,6.73,6.55,6.7
746,26876,181403.79,21,6.62,6.8,6.62,6.75
747,247277,1669246.62,35,6.75,6.8,6.62,6.75
748,51230,341338.33,46,6.8,6.8,6.6,6.66
749,61018,405623.26,47,6.85,6.85,6.44,6.65
750,33623,215840.96,48,6.31,6.52,6.1,6.42
751,8296,53321.4,27,6.5,6.5,6.31,6.43
752,74197,444119.51,58,6.5,6.63,5.8,5.99
753,12100,72490.0,13,6.0,6.0,5.9,5.99
754,85450,511529.64,69,6.05,6.05,5.85,5.99
755,53392,319688.36,109,6.01,6.01,5.92,5.99
756,237646,1433800.69,158,5.94,6.25,5.94,6.03
757,151900,922165.59,69,6.1,6.1,6.0,6.07
758,68660,418437.0,35,6.04,6.18,6.0,6.09
759,65062,401294.98,46,6.1,6.25,6.1,6.17
760,279125,1860193.17,182,6.2,6.78,6.2,6.66
761,510114,3578934.18,246,6.77,7.28,6.76,7.02
762,151572,1100112.12,99,7.27,7.32,7.19,7.26
763,1768734,13417568.96,565,7.26,7.75,7.26,7.59
764,510833,3783262.3,276,7.41,7.68,7.39,7.41
765,300800,2197018.93,137,7.51,7.51,7.23,7.3
766,110199,780324.74,85,7.25,7.25,6.95,7.08
767,141729,974573.76,72,7.0,7.0,6.8,6.88
768,282434,2045768.8,95,7.0,7.49,7.0,7.24
769,112657,820769.61,97,7.3,7.43,7.17,7.29
770,514098,3805043.82,53,7.44,7.5,7.31,7.4
771,795813,5808343.9,27,7.25,7.34,7.23,7.3
772,1403492,10300908.97,62,7.34,7.39,7.24,7.34
773,37838,272675.78,24,7.23,7.23,7.14,7.21
774,1567737,12313307.35,362,7.34,7.93,7.34,7.85
775,432468,3398466.69,146,7.81,8.14,7.61,7.86
776,430273,3370205.93,158,7.97,7.97,7.7,7.83
777,2494848,20442425.28,399,7.85,8.61,7.25,8.19
778,600362,4952418.75,280,8.61,8.8,8.01,8.25
779,464156,3794159.25,129,8.1,8.33,8.1,8.17
780,866767,7037191.51,195,8.2,8.21,8.0,8.12
781,213929,1700002.17,137,8.09,8.17,7.78,7.95
782,1142326,9332853.21,162,7.96,8.25,7.94,8.17
783,141843,1123810.52,99,8.1,8.1,7.8,7.92
784,166513,1289197.92,124,7.96,7.96,7.65,7.74
785,668822,5136982.88,310,7.8,7.9,7.35,7.68
786,777381,5650508.48,315,7.55,7.6,7.2,7.27
787,1129711,8186193.84,547,7.2,7.4,7.2,7.25
788,206779,1488073.16,173,7.3,7.33,7.08,7.2
789,372206,2673723.54,205,7.11,7.37,7.01,7.18
790,1354548,9673455.81,422,7.3,7.3,6.94,7.14
791,338467,2311311.23,185,6.97,7.01,6.66,6.83
792,933543,6394952.5,152,6.8,7.1,6.8,6.85
793,90432,624845.95,85,6.97,7.09,6.76,6.91
794,229628,1561186.39,94,6.8,6.85,6.7,6.8
795,192650,1320012.78,81,6.8,7.0,6.75,6.85
796,131012,910322.3,97,7.0,7.0,6.86,6.95
797,170518,1203438.34,121,7.01,7.1,6.99,7.06
798,1013205,7406035.14,406,7.15,7.46,7.11,7.31
799,908929,6905897.2,495,7.39,7.85,7.31,7.6
800,1678279,12738636.55,420,7.75,7.76,7.5,7.59
801,337933,2487799.0,210,7.59,7.59,7.21,7.36
802,1236688,8964379.72,295,7.4,7.55,7.07,7.25
803,420541,3037569.63,129,7.25,7.28,7.15,7.22
804,806922,5427896.31,237,6.8,7.0,6.67,6.73
805,584402,3825377.35,215,6.8,6.8,6.45,6.55
806,1676794,11062107.68,415,6.41,6.72,6.39,6.6
807,691171,4339048.34,209,6.6,6.6,6.2,6.28
808,537812,3348087.85,151,6.28,6.33,6.2,6.23
809,219603,1388773.4,111,6.32,6.39,6.27,6.32
810,569819,3539358.35,189,6.3,6.3,6.15,6.21
811,149268,952412.61,79,6.3,6.45,6.25,6.38
812,529720,3411647.67,180,6.33,6.5,6.3,6.44
813,227772,1439891.75,95,6.32,6.37,6.26,6.32
814,293135,1838912.05,106,6.36,6.4,6.18,6.27
815,270028,1642796.66,151,6.2,6.2,6.0,6.08
816,131294,794142.41,66,6.1,6.14,6.0,6.05
817,238718,1469513.56,146,6.08,6.24,6.05,6.16
818,218193,1354576.6,106,6.25,6.29,6.15,6.21
819,321005,1941318.41,151,6.09,6.2,5.95,6.05
820,59707,364726.8,33,6.14,6.16,6.1,6.11
821,40497,246491.74,49,6.1,6.17,6.06,6.09
822,165131,1023270.31,122,6.04,6.3,6.04,6.2
823,538302,3340017.12,96,6.22,6.25,6.2,6.2
824,331704,2093290.01,308,6.2,6.45,6.2,6.31
825,20023,126105.08,24,6.33,6.35,6.26,6.3
826,244585,1572032.95,175,6.3,6.51,6.25,6.43
827,1027673,6687484.94,208,6.44,6.62,6.31,6.51
828,16380,105049.0,27,6.41,6.51,6.38,6.41
829,54633,349023.09,40,6.34,6.53,6.33,6.39
830,31730,200596.3,31,6.33,6.35,6.31,6.32
831,59540,375364.8,20,6.3,6.4,6.28,6.3
832,47183,296013.6,24,6.3,6.3,6.25,6.27
833,286842,1808435.47,121,6.3,6.35,6.26,6.3
834,38100,239446.5,16,6.3,6.34,6.23,6.28
835,130280,807305.7,59,6.25,6.25,6.18,6.2
836,538505,3305600.98,231,6.2,6.2,5.96,6.14
837,519205,3115407.91,275,6.1,6.1,5.93,6.0
838,117755,694003.25,51,6.02,6.02,5.85,5.89
839,225301,1336789.9,94,5.91,6.0,5.83,5.93
840,89867,517771.22,77,5.97,5.97,5.53,5.76
841,1295471,7295504.95,199,5.69,5.8,5.56,5.63
842,588829,3384846.82,65,5.7,5.78,5.61,5.75
843,548718,3104350.83,33,5.75,5.79,5.61,5.66
844,20068,114906.15,17,5.75,5.8,5.69,5.73
845,778665,4026873.43,288,5.22,5.41,4.87,5.17
846,253883,1320082.27,84,5.39,5.39,5.05,5.2
847,132221,696774.97,131,5.22,5.3,5.2,5.27
848,192950,1020360.2,121,5.14,5.35,5.14,5.29
849,72388,379875.84,46,5.3,5.3,5.2,5.25
850,285631,1574556.47,147,5.3,5.6,5.27,5.51
851,356550,2059302.15,155,5.69,5.98,5.57,5.78
852,1984939,11513770.86,113,5.9,5.9,5.62,5.8
853,578874,3344705.07,61,5.65,5.8,5.48,5.78
854,550899,3164418.49,44,5.67,5.75,5.65,5.74
855,190267,1082766.4,60,5.69,5.7,5.6,5.69
856,374836,2168234.54,19,5.75,5.79,5.66,5.78
857,53176,297776.9,29,5.7,5.7,5.55,5.6
858,67000,376061.72,30,5.62,5.63,5.57,5.61
859,230216,1266648.82,34,5.6,5.6,5.41,5.5
860,302950,1635517.0,92,5.41,5.41,5.37,5.4
861,177113,964684.5,110,5.51,5.53,5.29,5.45
862,548030,2908052.13,215,5.4,5.4,5.22,5.31
863,263255,1381162.75,175,5.3,5.35,5.13,5.25
864,1431538,7629281.17,520,5.21,5.49,5.21,5.33
865,2278457,11577100.84,764,5.3,5.3,5.0,5.08
866,1257913,6523822.65,504,5.0,5.31,5.0,5.19
867,1261900,6490836.32,506,5.2,5.25,5.08,5.14
868,5332308,28615802.9,1314,5.17,5.6,5.09,5.37
869,1662696,9196113.71,635,5.52,5.62,5.47,5.53
870,5311511,31628830.84,1205,5.6,6.08,5.59,5.95
871,4551761,28704565.65,1422,6.1,6.61,6.03,6.31
872,4816114,31532517.38,1546,6.45,6.85,6.28,6.55
873,4573634,30398391.94,1338,6.9,6.91,6.34,6.65
874,4589895,29345825.73,1500,6.46,6.54,6.3,6.39
875,4272917,27864690.22,1439,6.45,6.66,6.43,6.52
876,4902957,33289334.73,1531,6.58,7.0,6.5,6.79
877,3692414,25845872.13,1196,7.0,7.15,6.89,7.0
878,4530947,32016040.63,1341,6.99,7.21,6.93,7.07
879,3703422,26157966.63,896,7.09,7.18,6.99,7.06
880,3691932,26656503.1,1052,7.19,7.34,7.13,7.22
881,1850156,13396664.73,639,7.34,7.38,7.12,7.24
882,1859606,13159217.93,694,7.24,7.24,7.0,7.08
883,1804444,12922855.03,604,7.08,7.27,7.01,7.16
884,1347146,9788537.44,467,7.27,7.38,7.15,7.27
885,3100157,21508715.38,853,7.2,7.22,6.74,6.94
886,1813775,12053993.59,577,6.73,6.8,6.57,6.65
887,763024,5099659.49,336,6.69,6.79,6.58,6.68
888,1848326,12545900.44,569,6.7,6.91,6.65,6.79
889,945057,6570958.69,416,6.97,7.06,6.85,6.95
890,794834,5450623.19,219,6.86,6.95,6.72,6.86
891,3647996,26447080.05,1306,6.79,7.54,6.79,7.25
892,2147619,16203831.87,690,7.62,7.68,7.4,7.55
893,1573103,11725911.63,499,7.54,7.54,7.3,7.45
894,2098743,15932450.23,705,7.4,7.77,7.38,7.59
895,2795421,21731487.44,766,7.59,8.01,7.58,7.77
896,1953525,15698173.28,807,8.0,8.19,7.9,8.04
897,964056,7554570.43,436,7.98,8.01,7.71,7.84
898,1113512,8593296.82,446,7.8,7.85,7.6,7.72
899,1403785,11035463.04,501,7.83,7.94,7.79,7.86
900,1271812,9974763.05,484,7.92,8.02,7.7,7.84
901,1098870,8370435.21,456,7.8,7.84,7.43,7.62
902,726770,5486176.32,337,7.53,7.65,7.46,7.55
903,881159,6728844.58,347,7.64,7.75,7.55,7.64
904,1092721,8462574.61,296,7.68,7.8,7.68,7.74
905,1871206,14538339.13,585,7.78,7.92,7.6,7.77
906,1128760,8669694.71,216,7.7,7.75,7.6,7.68
907,810471,6266932.49,345,7.68,7.93,7.58,7.73
908,2779365,22770938.99,907,7.9,8.6,7.9,8.19
909,1541561,13089787.16,723,8.62,8.7,8.25,8.49
910,4158007,37146497.26,1324,8.59,9.33,8.5,8.93
911,3390970,30842115.75,1253,9.0,9.27,8.96,9.1
912,3300385,29956462.98,1074,9.11,9.32,8.8,9.08
913,2841020,25199119.83,956,8.91,9.09,8.67,8.87
914,2787367,24944837.23,614,8.9,9.04,8.84,8.95
915,3917152,36292904.3,1097,9.08,9.4,9.08,9.27
916,1910776,17450317.7,594,9.22,9.4,8.9,9.13
917,1933962,17039358.26,615,8.93,9.04,8.6,8.81
918,1853722,15814410.19,601,8.7,8.77,8.36,8.53
919,1175730,9928038.61,380,8.6,8.68,8.26,8.44
920,1334866,11753349.17,466,8.68,8.9,8.64,8.8
921,372204,3228753.73,177,8.93,8.94,8.56,8.67
922,674075,5686027.91,333,8.6,8.6,8.31,8.44
923,967291,8053908.07,402,8.4,8.5,8.2,8.33
924,1049232,8782658.25,401,8.2,8.47,8.2,8.37
925,685436,5855284.9,266,8.48,8.67,8.37,8.54
926,458300,3891702.19,181,8.59,8.6,8.37,8.49
927,1441713,12879506.33,569,8.45,9.27,8.45,8.93
928,1104044,10001087.85,424,9.16,9.24,8.93,9.06
929,983683,8980243.29,374,9.31,9.38,8.92,9.13
930,3149020,28933077.39,790,9.92,10.04,8.93,9.19
931,4557203,43269917.96,1264,8.9,10.0,8.9,9.49
932,6153372,61780528.38,1535,9.98,10.4,9.81,10.04
933,3146919,30919303.87,926,10.0,10.22,9.47,9.83
934,2598488,25449730.64,817,9.49,10.05,9.35,9.79
935,7469529,74605417.52,1648,9.66,10.22,9.66,9.99
936,1810148,17819297.49,801,10.13,10.17,9.6,9.84
937,2838549,27456803.18,851,9.75,9.9,9.53,9.67
938,3009550,29414543.13,1178,9.66,9.94,9.52,9.77
939,5051362,51756284.68,1924,9.9,10.5,9.9,10.25
940,2832703,28823254.51,834,10.55,10.66,9.7,10.18
941,2528898,26065245.46,956,9.99,10.5,9.85,10.31
942,3245731,34660064.21,1098,10.75,10.9,10.45,10.68
943,4352677,47476016.16,1453,10.82,11.44,10.45,10.91
944,2133921,24089731.78,1124,11.2,11.5,10.96,11.29
945,1592444,17525238.25,411,11.36,11.36,10.8,11.01
946,3049980,35284373.84,1220,10.85,12.0,10.83,11.57
947,2482140,30545228.42,431,11.57,12.72,11.57,12.31
948,2074212,28060050.16,685,13.2,13.89,13.18,13.53
949,1448854,19952376.58,513,13.55,14.05,13.5,13.77
950,1207959,17714881.88,475,13.7,15.05,13.7,14.67
951,2143816,31880363.81,727,15.07,15.88,14.3,14.87
952,1624197,22909676.82,530,14.7,14.84,13.76,14.11
953,2316210,33884714.66,936,14.0,15.0,14.0,14.63
954,3495093,50838482.85,706,14.79,14.93,13.82,14.55
955,697289,10094418.49,400,14.05,14.7,14.05,14.48
956,1121145,16194407.88,538,14.23,14.74,14.12,14.44
957,1134161,16153311.01,423,14.31,14.62,14.06,14.24
958,3245447,48631525.42,1514,14.42,15.5,14.3,14.98
